stop_desc,stop_url,stop_name,stop_lat,stop_code,stop_id,location_type,preferred,stop_timezone,stop_lon,parent_station,zone_id,wheelchair_boarding
,,Toronto Southbound @ Elgin Park,44.09739900000001,2436,2436,0,2,,-79.128533,,,1
,,Toronto Northbound @ Mill,44.10394500000001,2437,2437,0,2,,-79.12506,,,1
,,Toronto Southbound @ Brock Street (South side stop),44.107718,2438,2438,0,2,,-79.123036,,,1
,,Franklin Southbound @ Brock Street,44.10972000000001,2441,2441,0,2,,-79.11723499999998,,,1
,,Southbound @ 72 Franklin,44.107774,2442,2442,0,2,,-79.116345,,,1
,,Brock Street Westbound @ Main Street,44.109472,2443,2443,0,2,,-79.12032499999998,,,1
,,Reach Westbound @ Marsh Hill (Epsom),44.093705,2444,2444,0,2,,-79.035732,,,1
,,Reach Eastbound @ Marsh Hill (Epsom),44.093585,2445,2445,0,2,,-79.035966,,,1
,,Reach Eastbound @ Reach Industrial Park,44.104969,2446,2446,0,2,,-78.985241,,,1
,,Reach Westbound @ Reach Industrial Park,44.105095,2447,2447,0,2,,-78.98500799999998,,,1
,,Reach Eastbound @ North Port,44.106497,2448,2448,0,2,,-78.978346,,,1
,,Reach Westbound @ North Port,44.106635,2449,2449,0,2,,-78.977997,,,1
,,Anderson Southbound @ Kilbride,43.917513,245,245,0,2,,-78.937106,,,1
,,Reach Eastbound @ Sherrington,44.110073,2450,2450,0,2,,-78.961905,,,1
,,Reach Westbound @ Sherrington,44.110199,2451,2451,0,2,,-78.961945,,,1
,,Reach Eastbound @ Old Simcoe,44.11102600000001,2452,2452,0,2,,-78.957515,,,1
,,Reach Eastbound @ Simcoe,44.1122,2453,2453,0,2,,-78.951756,,,1
,,Reach Westbound @ Simcoe,44.112316,2454,2454,0,2,,-78.951684,,,1
,,Reach Westbound @ Old Simcoe,44.111107,2455,2455,0,2,,-78.957656,,,1
,,Simcoe Northbound @ Steepleview (Columbus),43.979501,2456,2456,0,2,,-78.91001199999998,,,1
,,Simcoe Northbound @ Columbus Road (Columbus),43.982318,2457,2457,0,2,,-78.911266,,,1
,,Simcoe Southbound @ Columbus Road (Columbus),43.982203,2458,2458,0,2,,-78.911351,,,1
,,Simcoe Southbound @ Westview (Columbus),43.979472,2459,2459,0,2,,-78.910124,,,1
,,Anderson Southbound @ Darren,43.915405,246,246,0,2,,-78.936222,,,1
,,Simcoe Northbound @ Raglan Road (Raglan),44.017775,2462,2462,0,2,,-78.925672,,,1
,,Simcoe Northbound @ Snow Ridge,44.024868,2463,2463,0,2,,-78.924563,,,1
,,Simcoe Southbound @ Snow Ridge,44.024706,2464,2464,0,2,,-78.92478199999998,,,1
,,Simcoe Southbound @ Raglan Road (Raglan),44.018378,2465,2465,0,2,,-78.925944,,,1
,,King Westbound @ Old Simcoe,44.08405984,2473,2473,0,2,,-78.95354168,,,1
,,Old Simcoe Northbound @ Jeffrey,44.089871,2475,2475,0,2,,-78.955184,,,1
,,Old Simcoe Southbound @ Jeffrey,44.090628,2476,2476,0,2,,-78.955344,,,1
,,King Eastbound @ Old Simcoe,44.083946,2478,2478,0,2,,-78.953711,,,1
,,Curts Eastbound @ Port Perry Terminal,44.10227900000001,2491,2491,0,1,,-78.938356,,,1
,,Simcoe Southbound @ Kellett,44.110346,2500,2500,0,2,,-78.950117,,,1
,,Simcoe Southbound @ Balsam,44.107337,2501,2501,0,2,,-78.94889,,,1
,,Scugog  Westbound @ Simcoe,44.099916,2503,2503,0,2,,-78.945102,,,1
,,Scugog Westbound @ Ottawa,44.09877,2505,2505,0,2,,-78.950789,,,1
,,Scugog Westbound @ Old Simcoe,44.097862,2506,2506,0,2,,-78.955178,,,1
,,Scugog Eastbound @ Old Simcoe,44.09774800000001,2509,2509,0,2,,-78.955305,,,1
,,Scugog Eastbound @ Ottawa,44.098585,2510,2510,0,2,,-78.951258,,,1
,,Scugog Eastbound @ Simcoe,44.099892,2512,2512,0,2,,-78.944804,,,1
,,Simcoe Northbound @ Balsam,44.107457,2514,2514,0,2,,-78.948792,,,1
,,Simcoe Northbound @ Beech,44.110223,2515,2515,0,2,,-78.95,,,1
,,Old Simcoe Southbound @ Scugog Street,44.096969,2516,2516,0,2,,-78.95578399999998,,,1
,,Old Simcoe Southbound @ Victoria,44.093814,2517,2517,0,2,,-78.955567,,,1
,,Pickering Station,43.831147,2549,2549,0,1,,-79.084237,,,1
,,Anderson Southbound @ Manning,43.89454,255,255,0,2,,-78.927052,,,1
,,Anderson Southbound @ Maplewood,43.892471,256,256,0,2,,-78.926119,,,1
,,Ajax Station,43.847679,2569,2569,0,1,,-79.041346,,,1
,,Anderson Southbound @ Bradley,43.890386,257,257,0,2,,-78.925223,,,1
,,Fairall Eastbound @ Westney (West side stop),43.846447,2574,2574,0,2,,-79.039484,,,1
,,Whitby Station,43.865496,2576,2576,0,1,,-78.93794,,,1
,,Anderson Southbound @ Crawforth,43.886829,258,258,0,2,,-78.923657,,,1
,,Oshawa Station,43.87066200000001,2585,2585,0,2,,-78.886365,,,1
,,Anderson Southbound @ Dundas,43.8851472,259,259,0,2,,-78.9229176,,,1
,,Oshawa Centre Terminal,43.88916900000001,2595,2595,0,2,,-78.877279,,,1
,,Consumers Eastbound @ Paisley,43.867601,260,260,0,2,,-78.93573499999998,,,1
,,King Eastbound @ Centre,43.89714,2603,2603,0,1,,-78.86528199999998,,,1
,,Gibb Westbound @ Centre,43.89014370000001,2604,2604,0,2,,-78.8622203,,,1
,,Eastbound @ 187 Consumers,43.867911,261,261,0,2,,-78.93228,,,1
,,Westbound @ 1716 Victoria,43.86729177,262,262,0,1,,-78.900295,,,1
,,Wentworth Westbound @ Boundary (West side stop),43.86166688,265,265,0,2,,-78.88778,,,1
,,Wentworth Westbound @ Forbes,43.860563,266,266,0,2,,-78.89276099999998,,,1
,,Wentworth Westbound @ Scotia,43.859508,267,267,0,2,,-78.897536,,,1
,,Thickson Northbound @ Wentworth,43.859,268,268,0,2,,-78.9007,,,1
,,Thickson Northbound @ Tricont,43.86266,269,269,0,2,,-78.902289,,,1
,,Thickson Northbound @ Victoria,43.865547,270,270,0,2,,-78.903392,,,1
,,Taunton Westbound @ Coronation,43.908291,2704,2704,0,1,,-78.987629,,,1
,,Taunton Eastbound @ Coronation,43.908217,2705,2705,0,1,,-78.986958,,,1
,,Taunton Westbound @ Baycliff,43.910014,2707,2707,0,1,,-78.980509,,,1
,,Taunton Westbound @ Gillett,43.89974380000001,2708,2708,0,2,,-79.0239972,,,1
,,Bloor Eastbound @ Ritson,43.882318,2709,2709,0,2,,-78.846976,,,1
,,Simcoe Northbound @ Conlin,43.947746,2712,2712,0,2,,-78.895601,,,1
,,Taunton Westbound @ Fallingbrook,43.91836021000001,2713,2713,0,2,,-78.944325,,,1
,,Bayly Eastbound @ Boone,43.847742,2718,2718,0,2,,-79.001192,,,1
,,Thickson Northbound @ Burns,43.877058,272,272,0,2,,-78.908542,,,1
,,Church Southbound @ Sherwood,43.85655100000001,2720,2720,0,2,,-79.056518,,,1
,,Taunton Eastbound @ Harwood,43.895089,2729,2729,0,2,,-79.042882,,,1
,,Taunton Westbound @ Harwood,43.8952726,2730,2730,0,2,,-79.0431068,,,1
,,Simcoe Northbound @ Greenway,44.09167138,2733,2733,0,2,,-78.94143037,,,1
,,Simcoe Northbound @ Vanedward,44.09453,2734,2734,0,2,,-78.942667,,,1
,,Union Southbound @ Major,44.09497910075369,2735,2735,0,2,,-78.94645106485363,,,1
,,Union Southbound @ Robin Trail,44.091193837375,2737,2737,0,2,,-78.94857054144276,,,1
,,King Westbound @ Union,44.08454,2739,2739,0,2,,-78.95111799999998,,,1
,,Thickson Northbound @ Nichol,43.88211600000001,274,274,0,2,,-78.910842,,,1
,,Union Northbound @ Hurd,44.085418,2740,2740,0,2,,-78.9509,,,1
,,Union Northbound @ Josephine,44.09017,2741,2741,0,2,,-78.948845,,,1
,,Union Northbound @ Major,44.094297,2743,2743,0,2,,-78.947064,,,1
,,Simcoe Southbound @ Vanedward,44.094828,2744,2744,0,2,,-78.94307499999998,,,1
,,Simcoe Southbound @ Greenway,44.09201925,2745,2745,0,2,,-78.94179818,,,1
,,Northbound @ 15929 Simcoe St,44.111357,2749,2749,0,2,,-78.950491,,,1
,,Northbound @ 35 Thickson,43.884288,275,275,0,2,,-78.911801,,,1
,,Thickson Northbound @ Dundas,43.88712300000001,276,276,0,2,,-78.912944,,,1
,,Thickson Northbound @ Crawforth,43.88843361,277,277,0,2,,-78.91350799999998,,,1
,,Thickson Northbound @ Pine Hills,43.89153000000001,278,278,0,2,,-78.914804,,,1
,,Thickson Northbound @ Dalton,43.893721,279,279,0,2,,-78.915756,,,1
,,Garden Southbound @ Kenneth Hobbs,43.902996,28,28,0,2,,-78.941649,,,1
,,Thickson Northbound @ Canadian Oaks,43.899509,281,281,0,2,,-78.918233,,,1
,,Thickson Northbound @ Rossland (South Side Stop),43.903729,283,283,0,2,,-78.92006499999998,,,1
,,Southbound @ 3088 Garden,43.901353,29,29,0,2,,-78.940938,,,1
,,Thickson Northbound @ Bach,43.916314,290,290,0,2,,-78.925599,,,1
,,Thickson Northbound @ Cathedral,43.919129,292,292,0,2,,-78.9267847,,,1
,,Garrard Southbound @ Griffen,43.92320500000001,293,293,0,2,,-78.917972,,,1
,,Garrard Southbound @ Shore,43.921498,294,294,0,2,,-78.917227,,,1
,,Garrard Southbound @ Dryden,43.917352,295,295,0,2,,-78.91538799999998,,,1
,,Garrard Southbound @ Rolling Acres,43.914403,296,296,0,2,,-78.914092,,,1
,,Garrard Southbound @ Donald Wilson,43.9121379,297,297,0,2,,-78.9130924,,,1
,,Garrard Southbound @ Fencerow,43.910044,298,298,0,2,,-78.912156,,,1
,,Garden Southbound @ Rossland (Durham Region Headquarters),43.898752,30,30,0,2,,-78.93967,,,1
,,Garrard Southbound @ Rossland,43.905952,300,300,0,2,,-78.910619,,,1
,,Waterford Westbound @ Woodview,43.820346,3001,3001,0,2,,-79.144548,,,1
,,Waterford Eastbound @ Forestview,43.820443,3004,3004,0,2,,-79.140253,,,1
,,Ravenscroft Northbound @ Daniels,43.86326600000001,3014,3014,0,2,,-79.046606,,,1
,,Garrard Southbound @ Parkview,43.90280914,302,302,0,2,,-78.90922,,,1
,,Garrard Southbound @ Gadsby,43.899855,303,303,0,2,,-78.907942,,,1
,,Salem Southbound @ Thackery,43.88831017,3038,3038,0,2,,-79.026786,,,1
,,Salem Northbound @ Gillett,43.888491,3039,3039,0,2,,-79.026599,,,1
,,Garrard Southbound @ Manning,43.89760603,304,304,0,2,,-78.906976,,,1
,,Salem Northbound @ Harper Hill,43.88440700000001,3041,3041,0,2,,-79.021938,,,1
,,Salem Southbound @ Rossland,43.88210500000001,3042,3042,0,1,,-79.019056,,,1
,,Salem Northbound @ Rossland,43.881461,3043,3043,0,2,,-79.018414,,,1
,,Williamson Eastbound @ Kirk,43.893784,3044,3044,0,2,,-79.026951,,,1
,,Williamson Westbound @ Sergeant,43.894659,3045,3045,0,2,,-79.026201,,,1
,,Pickering Beach Northbound @ Bayly,43.846466,3048,3048,0,1,,-79.005762,,,1
,,Salem Northbound @ Lord,43.849311,3049,3049,0,2,,-79.006791,,,1
,,Salem Southbound @ Lord,43.849663,3052,3052,0,2,,-79.007221,,,1
,,Salem Southbound @ Bayly,43.84686809732681,3053,3053,0,1,,-79.00620876374902,,,1
,,Pickering Beach Southbound @ Michaelman,43.84421074545585,3054,3054,0,2,,-79.00602185445216,,,1
,,Pickering Beach Southbound @ Hickman,43.842824,3055,3055,0,2,,-79.00649,,,1
,,Pickering Beach Southbound @ Emperor,43.840676,3056,3056,0,1,,-79.006118,,,1
,,Pickering Beach Southbound @ Foord,43.837128,3057,3057,0,2,,-79.004638,,,1
,,Southbound @ 722 Pickering Beach,43.834673,3058,3058,0,2,,-79.003576,,,1
,,Pickering Beach Southbound @ Rollo,43.831646,3059,3059,0,1,,-79.00228199999998,,,1
,,Eastbound @ 509 Bayly,43.8495633,3060,3060,0,2,,-78.9927232,,,1
,,Bayly Eastbound @ Audley,43.850332,3061,3061,0,1,,-78.989176,,,1
,,Audley Southbound @ Keywood,43.848222,3062,3062,0,2,,-78.987917,,,1
,,Audley Southbound @ Sharplin,43.84292,3063,3063,0,2,,-78.986321,,,1
,,Audley Southbound @ Holloway,43.836116,3064,3064,0,2,,-78.986706,,,1
,,Audley Southbound @ Ashbury,43.832312,3066,3066,0,2,,-78.985326,,,1
,,Ashbury Westbound @ Shoal Point,43.83294,3067,3067,0,2,,-78.991383,,,1
,,Range Line Eastbound @ Poplar,43.828856,3068,3068,0,2,,-78.99938,,,1
,,Lake Driveway Westbound @ Westney,43.828777,3074,3074,0,1,,-79.032817,,,1
,,Lake Driveway Southbound @ Vale,43.826381,3075,3075,0,2,,-79.033125,,,1
,,Lake Driveway Southbound @ Hawkins,43.823696,3076,3076,0,2,,-79.034343,,,1
,,Finley Northbound @ Burden,43.821367,3080,3080,0,2,,-79.022861,,,1
,,Harwood Southbound @ Windebanks,43.828548,3083,3083,0,2,,-79.014208,,,1
,,Clover Ridge Eastbound @ Crawford,43.8271,3085,3085,0,2,,-79.00769,,,1
,,Clover Ridge Eastbound @ Clarke,43.829813,3086,3086,0,2,,-79.00429099999998,,,1
,,Dreyer Westbound @ Harwood,43.83109300000001,3089,3089,0,2,,-79.014244,,,1
,,Thickson Northbound @ Manning,43.8948175,309,309,0,2,,-78.91623869999998,,,1
,,Northbound @ 574 Monarch,43.836801,3096,3096,0,2,,-79.022498,,,1
,,Monarch Northbound @ Tragunna,43.84052,3097,3097,0,2,,-79.02412,,,1
,,Garden Southbound @ Bassett,43.896968,31,31,0,2,,-78.938877,,,1
,,Thickson Southbound @ Dalton,43.893474,310,310,0,2,,-78.915889,,,1
,,Victoria Eastbound @ Bayside Gate,43.858814,3105,3105,0,2,,-78.950286,,,1
,,Thickson Northbound @ Fieldnest,43.911379,3106,3106,0,2,,-78.92341399999998,,,1
,,Thickson Northbound @ Dryden,43.913835,3107,3107,0,2,,-78.924456,,,1
,,Ritson Southbound @ Bloor,43.883063,3109,3109,0,2,,-78.84632,,,1
,,Thickson Southbound @ Pine Hills,43.89187877,311,311,0,2,,-78.915149,,,1
,,Ritson Southbound @ Conant,43.87956,3110,3110,0,2,,-78.844802,,,1
,,Colonel Sam Westbound @ Farewell,43.87933000000001,3113,3113,0,2,,-78.82801,,,1
,,Farewell Northbound @ Raleigh,43.88279606653353,3114,3114,0,1,,-78.82968003226307,,,1
,,Southbound @ 206 Ritson,43.9039406,3115,3115,0,2,,-78.8557913,,,1
,,Northbound @ 205 Ritson,43.904205,3116,3116,0,2,,-78.855635,,,1
,,Ritson Southbound @ Bond,43.901042,3117,3117,0,2,,-78.854433,,,1
,,Ritson Northbound @ Richmond,43.901499,3118,3118,0,2,,-78.854417,,,1
,,Thickson Southbound @ Crawforth,43.88874243,312,312,0,2,,-78.91385,,,1
,,Wilson Southbound @ Adelaide,43.909548,3123,3123,0,2,,-78.847296,,,1
,,Wilson Southbound @ Hillcroft,43.91355036312938,3125,3125,0,2,,-78.84907667343516,,,1
,,Wilson Northbound @ Hillcroft,43.913236,3126,3126,0,2,,-78.848778,,,1
,,Britannia Eastbound @ Steeplechase,43.956275,3127,3127,0,2,,-78.896619,,,1
,,Britannia Eastbound @ Bridle,43.955878,3128,3128,0,2,,-78.893451,,,1
,,Thickson Southbound @ Dundas,43.88721867000001,313,313,0,2,,-78.913195,,,1
,,Conlin Eastbound @ Harmony,43.95665300000001,3132,3132,0,2,,-78.857426,,,1
,,Grandview Northbound @ Woodstream,43.955852,3136,3136,0,2,,-78.845803,,,1
,,Southbound @ 44 Thickson,43.884433,314,314,0,2,,-78.912122,,,1
,,Baseline Westbound @ West Side Drive,43.89572350000001,3141,3141,0,2,,-78.6998376,,,1
,,Aspen Springs Eastbound @ West Side Drive,43.9026426,3143,3143,0,2,,-78.7064451,,,1
,,Aspen Springs Eastbound @ Fry,43.9051647,3144,3144,0,2,,-78.7032401,,,1
,,Green Northbound @ Remmington,43.897686,3145,3145,0,2,,-78.706956,,,1
,,Green Northbound @ Aspen Springs,43.9014706787916,3146,3146,0,2,,-78.7086273836003,,,1
,,Liberty Northbound @ Wellington,43.91361100000001,3149,3149,0,2,,-78.681484,,,1
,,Thickson Southbound @ Nichol,43.882767,315,315,0,2,,-78.911373,,,1
,,Liberty Northbound @ Concession,43.917844,3150,3150,0,2,,-78.683319,,,1
,,Concession Eastbound @ Trudeau,43.91926500000001,3151,3151,0,2,,-78.678888,,,1
,,Longworth Westbound @ Swindells,43.93118,3154,3154,0,2,,-78.685434,,,1
,,Liberty Northbound @ Freeland,43.93182190000001,3155,3155,0,2,,-78.6893809,,,1
,,Thickson Southbound @ Long,43.879377,316,316,0,2,,-78.909859,,,1
,,Mearns Northbound @ Concession,43.921138,3161,3161,0,2,,-78.673813,,,1
,,Green Northbound @ Highway 2 (North side stop),43.909994,3163,3163,0,2,,-78.712264,,,1
,,Green Southbound @ South Of Highway 2,43.90821300000001,3165,3165,0,2,,-78.711662,,,1
,,Bowmanville Ave Southbound @ Hartwell,43.904744,3167,3167,0,2,,-78.699429,,,1
,,Thickson Southbound @ Burns,43.87764539,317,317,0,2,,-78.908946,,,1
,,Baseline Westbound @ Millburn,43.895232,3170,3170,0,2,,-78.702278,,,1
,,Green Northbound @ Clarington,43.9048372717572,3171,3171,0,2,,-78.7100851889842,,,1
,,Green Southbound @ Boswell,43.905223,3172,3172,0,2,,-78.710404,,,1
,,Longworth Westbound @ Liberty,43.930322,3173,3173,0,2,,-78.688411,,,1
,,Wilson Northbound @ Attersley,43.925753,3178,3178,0,2,,-78.854111,,,1
,,Wilson Southbound @ Attersley,43.926015,3179,3179,0,2,,-78.854372,,,1
,,Thickson Southbound @ Tricont,43.86262,318,318,0,2,,-78.902447,,,1
,,Wentworth Eastbound @ Thickson,43.858818,319,319,0,2,,-78.899945,,,1
,,Wentworth Eastbound @ McEwen,43.859341,320,320,0,2,,-78.897457,,,1
,,Consumers Westbound @ Thickson,43.8723866,321,321,0,2,,-78.9078341,,,1
,,Consumers Westbound @ Sunray,43.870879,322,322,0,2,,-78.91304599999998,,,1
,,Franklin Northbound @ Reach,44.10559400000001,3224,3224,0,2,,-79.115221,,,1
,,Gibb Westbound @ Nassau,43.889102,3227,3227,0,2,,-78.866981,,,1
,,Gibb Eastbound @ Nassau,43.88919421477236,3228,3228,0,2,,-78.86610253462884,,,1
,,Church Northbound @ Sherwood,43.855437,3229,3229,0,2,,-79.055896,,,1
,,Harwood Northbound @ Dreyer,43.830787,3231,3231,0,1,,-79.014381,,,1
,,Mearns Northbound @ Apple Blossom,43.924495,3249,3249,0,2,,-78.675239,,,1
,,Mearns Northbound @ Sprucewood,43.928385,3250,3250,0,2,,-78.676991,,,1
,,Longworth Westbound @ Rickaby,43.93205600000001,3251,3251,0,2,,-78.682305,,,1
,,Clover Ridge Eastbound @ Andrea,43.82622,3253,3253,0,1,,-79.012367,,,1
,,Consumers Westbound @ Cannon,43.8689872,326,326,0,2,,-78.9237719,,,1
,,Dean Westbound @ Wilson,43.887869,3262,3262,0,2,,-78.83800599999998,,,1
,,Dean Northbound @ Sedan,43.888306,3263,3263,0,2,,-78.841289,,,1
,,Salem Northbound @ Achilles,43.85314000000001,3265,3265,0,2,,-79.009521,,,1
,,Salem Southbound @ Achilles,43.85275219675408,3266,3266,0,2,,-79.00961840932924,,,1
,,Ritson Northbound @ Beatrice (North stop),43.930147,3269,3269,0,2,,-78.866844,,,1
,,Consumers Westbound @ Garden,43.8682969,327,327,0,2,,-78.9286565,,,1
,,Ritson Northbound @ Pentland,43.93206,3270,3270,0,2,,-78.867734,,,1
,,Ritson Northbound @ Taunton,43.934727,3271,3271,0,1,,-78.868826,,,1
,,Liberty Northbound @ Baseline,43.901872,3277,3277,0,2,,-78.676347,,,1
,,Liberty Northbound @ Jane,43.90737,3278,3278,0,2,,-78.67878,,,1
,,Prince Eastbound @ Simpson,43.909304,3279,3279,0,2,,-78.674384,,,1
,,Westbound @ 180 Consumers,43.868088,328,328,0,2,,-78.931766,,,1
,,Lake Eastbound @ East Shore,43.89826200000001,3289,3289,0,2,,-78.668219,,,1
,,Consumers Westbound @ Paisley,43.868016,329,329,0,2,,-78.934571,,,1
,,Rossland Westbound @ Seggar,43.87746400000001,3294,3294,0,2,,-79.03796199999998,,,1
,,Rossland Eastbound @ Seggar,43.877187,3295,3295,0,2,,-79.038698,,,1
,,Rossland Westbound @ Harkins,43.87213100000001,3296,3296,0,2,,-79.058372,,,1
,,Consumers Eastbound @ Garden,43.86800980000001,330,330,0,2,,-78.929162,,,1
,,Highway 7A Westbound @ SmartCentres Port Perry,44.094684,3300,3300,0,1,,-78.965222,,,1
,,Rossland Eastbound @ Woodcock,43.878356,3302,3302,0,2,,-79.0334,,,1
,,Rossland Eastbound @ Harwood,43.8796476,3314,3314,0,2,,-79.0275635,,,1
,,Rossland Westbound @ Harwood,43.880023,3315,3315,0,2,,-79.026765,,,1
,,Consumers Eastbound @ Cannon,43.868802,332,332,0,2,,-78.924038,,,1
,,Westney Southbound @ Kingston (South side stop),43.8568676,3322,3322,0,2,,-79.0418045,,,1
,,Simcoe Southbound @ Queen,44.10364003,3339,3339,0,2,,-78.94730861,,,1
,,Eastbound @ 107 Consumers,43.86960100000001,334,334,0,2,,-78.91860699999998,,,1
,,Simcoe Northbound @ Queen,44.10351827820833,3340,3340,0,2,,-78.94709667801564,,,1
,,Wilson Northbound @ Terrace,43.9226613,3341,3341,0,2,,-78.852739,,,1
,,Wilson Southbound @ Terrace,43.922588,3342,3342,0,2,,-78.85286499999998,,,1
,,Wilson Northbound @ Tiffany,43.929131,3343,3343,0,2,,-78.8556,,,1
,,Wilson Southbound @ Tiffany,43.92931,3344,3344,0,2,,-78.855818,,,1
,,Baseline Westbound @ Martin,43.8967609,3345,3345,0,2,,-78.6952935,,,1
,,Green Northbound @ Highway 2 (South side stop),43.9087386,3346,3346,0,2,,-78.711744,,,1
,,Clarington Boulevard Southbound @ Stevens,43.9129222,3347,3347,0,2,,-78.7090942,,,1
,,Consumers Eastbound @ Sunray,43.87071339196998,335,335,0,2,,-78.9128184418275,,,1
,,Britannia Westbound @ Kentucky Derby,43.95470000000001,3366,3366,0,2,,-78.905928,,,1
,,Brock Road Southbound @ Major Oaks,43.85522000000001,3367,3367,0,1,,-79.077861,,,1
,,Brock Road Southbound @ Dersan,43.874489,3368,3368,0,1,,-79.085714,,,1
,,Stellar Eastbound @ Thickson,43.872706,337,337,0,2,,-78.905592,,,1
,,Dryden Westbound @ Thickson,43.9143679,3409,3409,0,2,,-78.92400139999998,,,1
,,Thickson Southbound @ Winterberry,43.908294,3410,3410,0,2,,-78.922324,,,1
,,Thickson Southbound @ Rossland,43.904494,3411,3411,0,2,,-78.920688,,,1
,,Thickson Southbound @ Marta,43.8994523,3413,3413,0,2,,-78.9184387,,,1
,,Thickson Southbound @ Manning,43.894635,3415,3415,0,2,,-78.91639499999998,,,1
,,Garrard Northbound @ Dundas,43.88915200000001,3416,3416,0,2,,-78.903084,,,1
,,Garrard Southbound @ Dundas,43.88901400000001,3417,3417,0,2,,-78.903248,,,1
,,Garrard Southbound @ Burnage,43.89232,3419,3419,0,2,,-78.90464,,,1
,,Stellar Westbound @ Thickson,43.87293600000001,342,342,0,2,,-78.905268,,,1
,,Dryden Westbound @ Bakerville,43.91571,3420,3420,0,2,,-78.91904,,,1
,,Dryden Westbound @ Waller,43.91489,3421,3421,0,2,,-78.92186,,,1
,,Britannia Westbound @ Thoroughbred,43.9557,3422,3422,0,2,,-78.90185,,,1
,,Britannia Eastbound @ Thoroughbred,43.9555,3423,3423,0,2,,-78.90163,,,1
,,Kendalwood Northbound @ Sawdon,43.88010220000001,343,343,0,2,,-78.8990682,,,1
,,Rossland Eastbound @ Church,43.8709498,3430,3430,0,2,,-79.06307049999998,,,1
,,Rossland Eastbound @ Shell,43.870787,3431,3431,0,2,,-79.068303,,,1
,,Rossland Westbound @ Shell,43.870936,3432,3432,0,2,,-79.068386,,,1
,,Rossland Westbound @ Seagrave,43.870129,3433,3433,0,2,,-79.072756,,,1
,,Rossland Eastbound @ Riverside,43.869703,3434,3434,0,2,,-79.073729,,,1
,,Rossland Eastbound @ Southcott,43.868324,3435,3435,0,2,,-79.079724,,,1
,,Kendalwood Northbound @ Broadview,43.8818189,344,344,0,2,,-78.8998565,,,1
,,Kendalwood Northbound @ Northview,43.88518710000001,345,345,0,2,,-78.9014091,,,1
,,Garrard Northbound @ Burnage,43.892441,346,346,0,2,,-78.904566,,,1
,,Garrard Northbound @ Manning,43.896954,348,348,0,2,,-78.906543,,,1
,,Garrard Northbound @ Forest,43.899542,349,349,0,2,,-78.907678,,,1
,,Garrard Northbound @ Westwood,43.901785,350,350,0,2,,-78.908666,,,1
,,Rossland Westbound @ Southcott,43.868662,3510,3510,0,2,,-79.079043,,,1
,,Altona Northbound @ Finch,43.834759,3515,3515,0,2,,-79.144213,,,1
,,Altona Southbound @ Shadow,43.83375,3516,3516,0,2,,-79.143877,,,1
,,Harmony Northbound @ Greenhill,43.951841,3517,3517,0,2,,-78.854544,,,1
,,Harmony Southbound @ Greenhill,43.951249,3518,3518,0,2,,-78.854888,,,1
,,Garrard Northbound @ Rossland,43.906128,352,352,0,1,,-78.910552,,,1
,,Garrard Northbound @ Pogson,43.909057,353,353,0,2,,-78.911592,,,1
,,Taunton Westbound @ Mary,43.93451980299271,3531,3531,0,2,,-78.87242871207518,,,1
,,Taunton Eastbound @ Mary,43.93408,3532,3532,0,2,,-78.87324,,,1
,,Taunton Westbound @ Simcoe,43.93288,3533,3533,0,1,,-78.87956,,,1
,,Taunton Eastbound @ Simcoe,43.93301000000001,3534,3534,0,1,,-78.87799,,,1
,,Britannia Westbound @ Simcoe,43.95638712467473,3535,3535,0,2,,-78.89864596744778,,,1
,,Britannia Westbound @ Steeplechase,43.95653,3537,3537,0,2,,-78.89646999999998,,,1
,,Garrard Northbound @ Donald Wilson,43.91124,354,354,0,2,,-78.912559,,,1
,,Conlin Eastbound @ Bridle,43.949,3541,3541,0,2,,-78.891015,,,1
,,Simcoe Southbound @ Conlin,43.94919,3542,3542,0,2,,-78.896877,,,1
,,Carnwith Westbound @ Bayern,43.96223,3543,3543,0,2,,-78.9725,,,1
,,Carnwith Westbound @ Darius Harns,43.96165,3544,3544,0,2,,-78.97506,,,1
,,Carnwith Westbound @ Montgomery,43.9624,3545,3545,0,2,,-78.96784,,,1
,,Carnwith Westbound @ Baldwin,43.9668,3548,3548,0,2,,-78.95911,,,1
,,Baldwin Southbound @ Winchester,43.95347000000001,3549,3549,0,2,,-78.9624,,,1
,,Garrard Northbound @ Weldon,43.913729,355,355,0,2,,-78.913659,,,1
,,Rossland Westbound @ Church,43.87116000000001,3550,3550,0,2,,-79.06323,,,1
,,Ritson Southbound @ Luple,43.94279,3551,3551,0,2,,-78.87257,,,1
,,Courtice Northbound @ Highway 2,43.91268,3553,3553,0,2,,-78.77812,,,1
,,Audley Southbound @ Denny,43.84519,3554,3554,0,2,,-78.98729,,,1
,,Simcoe Southbound @ Britannia,43.95564229526925,3556,3556,0,1,,-78.8997537673666,,,1
,,Simcoe Northbound @ Britannia,43.95583,3557,3557,0,1,,-78.89949,,,1
,,Garrard Northbound @ Dryden,43.916354,356,356,0,2,,-78.914815,,,1
,,Brock Road Northbound @ Finch,43.85045080317794,3560,3560,0,2,,-79.07553726765236,,,1
,,Wentworth Westbound @ Wilson,43.87795,3562,3562,0,2,,-78.832953,,,1
,,Wentworth Westbound @ Nelson,43.876669,3563,3563,0,2,,-78.837602,,,1
,,Wentworth Eastbound @ Nelson,43.876379,3564,3564,0,2,,-78.838196,,,1
